,date,state,city,newCases
1362,2020-04-30,BA,TOTAL,191
1390,2020-05-01,BA,TOTAL,273
1418,2020-05-02,BA,TOTAL,175
1446,2020-05-03,BA,TOTAL,251
1474,2020-05-04,BA,TOTAL,168
1502,2020-05-05,BA,TOTAL,306
1530,2020-05-06,BA,TOTAL,261
1558,2020-05-07,BA,TOTAL,227
1586,2020-05-08,BA,TOTAL,291
1614,2020-05-09,BA,TOTAL,356
1642,2020-05-10,BA,TOTAL,384
1670,2020-05-11,BA,TOTAL,249
1698,2020-05-12,BA,TOTAL,397
1726,2020-05-13,BA,TOTAL,344
1754,2020-05-14,BA,TOTAL,407
1782,2020-05-15,BA,TOTAL,1174
1810,2020-05-16,BA,TOTAL,186
1838,2020-05-17,BA,TOTAL,128
1866,2020-05-18,BA,TOTAL,438
1894,2020-05-19,BA,TOTAL,2132
1922,2020-05-20,BA,TOTAL,184
1950,2020-05-21,BA,TOTAL,744
1978,2020-05-22,BA,TOTAL,616
2006,2020-05-23,BA,TOTAL,443
2034,2020-05-24,BA,TOTAL,899
2062,2020-05-25,BA,TOTAL,305
2090,2020-05-26,BA,TOTAL,362
2118,2020-05-27,BA,TOTAL,503
2146,2020-05-28,BA,TOTAL,893
2174,2020-05-29,BA,TOTAL,954
2202,2020-05-30,BA,TOTAL,709
2230,2020-05-31,BA,TOTAL,766
2258,2020-06-01,BA,TOTAL,506
2286,2020-06-02,BA,TOTAL,2532
2314,2020-06-03,BA,TOTAL,1021
2342,2020-06-04,BA,TOTAL,1012
2370,2020-06-05,BA,TOTAL,2956
2398,2020-06-06,BA,TOTAL,977
2426,2020-06-07,BA,TOTAL,854
2454,2020-06-08,BA,TOTAL,465
2482,2020-06-09,BA,TOTAL,1766
2510,2020-06-10,BA,TOTAL,2204
2538,2020-06-11,BA,TOTAL,1206
2566,2020-06-12,BA,TOTAL,774
2594,2020-06-13,BA,TOTAL,1123
2622,2020-06-14,BA,TOTAL,614
2650,2020-06-15,BA,TOTAL,1219
2678,2020-06-16,BA,TOTAL,1586
2706,2020-06-17,BA,TOTAL,1720
2734,2020-06-18,BA,TOTAL,651
2762,2020-06-19,BA,TOTAL,2345
2790,2020-06-20,BA,TOTAL,1382
2818,2020-06-21,BA,TOTAL,975
2846,2020-06-22,BA,TOTAL,807
2874,2020-06-23,BA,TOTAL,1998
2902,2020-06-24,BA,TOTAL,2847
2930,2020-06-25,BA,TOTAL,2360
2958,2020-06-26,BA,TOTAL,2130
2986,2020-06-27,BA,TOTAL,8822
3014,2020-06-28,BA,TOTAL,3251
3042,2020-06-29,BA,TOTAL,972
3070,2020-06-30,BA,TOTAL,3840
3098,2020-07-01,BA,TOTAL,3178
3126,2020-07-02,BA,TOTAL,2864
3154,2020-07-03,BA,TOTAL,2965
3182,2020-07-04,BA,TOTAL,3171
3210,2020-07-05,BA,TOTAL,1563
3238,2020-07-06,BA,TOTAL,1231
3266,2020-07-07,BA,TOTAL,3675
3294,2020-07-08,BA,TOTAL,3582
3322,2020-07-09,BA,TOTAL,2783
3350,2020-07-10,BA,TOTAL,2867
3378,2020-07-11,BA,TOTAL,3002
3406,2020-07-12,BA,TOTAL,1575
3434,2020-07-13,BA,TOTAL,1128
3462,2020-07-14,BA,TOTAL,3138
3490,2020-07-15,BA,TOTAL,2964
3518,2020-07-16,BA,TOTAL,3380
3546,2020-07-17,BA,TOTAL,2284
3574,2020-07-18,BA,TOTAL,1581
3602,2020-07-19,BA,TOTAL,1931
3630,2020-07-20,BA,TOTAL,1123
22,2020-03-06,ES,TOTAL,1
28,2020-03-07,ES,TOTAL,0
35,2020-03-08,ES,TOTAL,0
43,2020-03-09,ES,TOTAL,0
51,2020-03-10,ES,TOTAL,0
60,2020-03-11,ES,TOTAL,0
69,2020-03-12,ES,TOTAL,0
84,2020-03-13,ES,TOTAL,0
99,2020-03-14,ES,TOTAL,0
116,2020-03-15,ES,TOTAL,0
134,2020-03-16,ES,TOTAL,0
153,2020-03-17,ES,TOTAL,0
172,2020-03-18,ES,TOTAL,8
194,2020-03-19,ES,TOTAL,4
218,2020-03-20,ES,TOTAL,3
245,2020-03-21,ES,TOTAL,10
273,2020-03-22,ES,TOTAL,0
301,2020-03-23,ES,TOTAL,7
329,2020-03-24,ES,TOTAL,7
357,2020-03-25,ES,TOTAL,0
385,2020-03-26,ES,TOTAL,8
413,2020-03-27,ES,TOTAL,6
441,2020-03-28,ES,TOTAL,7
469,2020-03-29,ES,TOTAL,11
497,2020-03-30,ES,TOTAL,13
525,2020-03-31,ES,TOTAL,12
553,2020-04-01,ES,TOTAL,23
581,2020-04-02,ES,TOTAL,19
609,2020-04-03,ES,TOTAL,14
637,2020-04-04,ES,TOTAL,13
665,2020-04-05,ES,TOTAL,28
693,2020-04-06,ES,TOTAL,15
721,2020-04-07,ES,TOTAL,18
749,2020-04-08,ES,TOTAL,46
777,2020-04-09,ES,TOTAL,27
805,2020-04-10,ES,TOTAL,49
833,2020-04-11,ES,TOTAL,34
861,2020-04-12,ES,TOTAL,47
889,2020-04-13,ES,TOTAL,33
917,2020-04-14,ES,TOTAL,94
945,2020-04-15,ES,TOTAL,177
973,2020-04-16,ES,TOTAL,201
1001,2020-04-17,ES,TOTAL,17
1029,2020-04-18,ES,TOTAL,147
1057,2020-04-19,ES,TOTAL,96
1085,2020-04-20,ES,TOTAL,17
1113,2020-04-21,ES,TOTAL,101
1141,2020-04-22,ES,TOTAL,38
1169,2020-04-23,ES,TOTAL,102
1197,2020-04-24,ES,TOTAL,212
1225,2020-04-25,ES,TOTAL,46
1253,2020-04-26,ES,TOTAL,108
1281,2020-04-27,ES,TOTAL,125
1309,2020-04-28,ES,TOTAL,220
1337,2020-04-29,ES,TOTAL,374
1365,2020-04-30,ES,TOTAL,150
1393,2020-05-01,ES,TOTAL,225
1421,2020-05-02,ES,TOTAL,191
1449,2020-05-03,ES,TOTAL,104
1477,2020-05-04,ES,TOTAL,143
1505,2020-05-05,ES,TOTAL,189
1533,2020-05-06,ES,TOTAL,174
1561,2020-05-07,ES,TOTAL,274
1589,2020-05-08,ES,TOTAL,254
1617,2020-05-09,ES,TOTAL,170
1645,2020-05-10,ES,TOTAL,187
1673,2020-05-11,ES,TOTAL,220
1701,2020-05-12,ES,TOTAL,268
1729,2020-05-13,ES,TOTAL,314
1757,2020-05-14,ES,TOTAL,412
1785,2020-05-15,ES,TOTAL,385
1813,2020-05-16,ES,TOTAL,397
1841,2020-05-17,ES,TOTAL,149
1869,2020-05-18,ES,TOTAL,413
1897,2020-05-19,ES,TOTAL,536
1925,2020-05-20,ES,TOTAL,802
1953,2020-05-21,ES,TOTAL,383
1981,2020-05-22,ES,TOTAL,642
2009,2020-05-23,ES,TOTAL,398
2037,2020-05-24,ES,TOTAL,89
2065,2020-05-25,ES,TOTAL,358
2093,2020-05-26,ES,TOTAL,524
2121,2020-05-27,ES,TOTAL,595
2149,2020-05-28,ES,TOTAL,719
2177,2020-05-29,ES,TOTAL,700
2205,2020-05-30,ES,TOTAL,534
2233,2020-05-31,ES,TOTAL,253
2261,2020-06-01,ES,TOTAL,595
2289,2020-06-02,ES,TOTAL,866
2317,2020-06-03,ES,TOTAL,970
2345,2020-06-04,ES,TOTAL,773
2373,2020-06-05,ES,TOTAL,1215
2401,2020-06-06,ES,TOTAL,841
2429,2020-06-07,ES,TOTAL,669
2457,2020-06-08,ES,TOTAL,1040
2485,2020-06-09,ES,TOTAL,1305
2513,2020-06-10,ES,TOTAL,1427
2541,2020-06-11,ES,TOTAL,1037
2569,2020-06-12,ES,TOTAL,1074
2597,2020-06-13,ES,TOTAL,509
2625,2020-06-14,ES,TOTAL,458
2653,2020-06-15,ES,TOTAL,1183
2681,2020-06-16,ES,TOTAL,1378
2709,2020-06-17,ES,TOTAL,1477
2737,2020-06-18,ES,TOTAL,1265
2765,2020-06-19,ES,TOTAL,1460
2793,2020-06-20,ES,TOTAL,1006
2821,2020-06-21,ES,TOTAL,628
2849,2020-06-22,ES,TOTAL,1281
2877,2020-06-23,ES,TOTAL,680
2905,2020-06-24,ES,TOTAL,1656
2933,2020-06-25,ES,TOTAL,1923
2961,2020-06-26,ES,TOTAL,1246
2989,2020-06-27,ES,TOTAL,0
3017,2020-06-28,ES,TOTAL,2031
3045,2020-06-29,ES,TOTAL,1414
3073,2020-06-30,ES,TOTAL,1796
3101,2020-07-01,ES,TOTAL,1928
3129,2020-07-02,ES,TOTAL,1421
3157,2020-07-03,ES,TOTAL,1447
3185,2020-07-04,ES,TOTAL,1135
3213,2020-07-05,ES,TOTAL,569
3241,2020-07-06,ES,TOTAL,1154
3269,2020-07-07,ES,TOTAL,2156
3297,2020-07-08,ES,TOTAL,2138
3325,2020-07-09,ES,TOTAL,1168
3353,2020-07-10,ES,TOTAL,1352
3381,2020-07-11,ES,TOTAL,1032
3409,2020-07-12,ES,TOTAL,480
3437,2020-07-13,ES,TOTAL,1008
3465,2020-07-14,ES,TOTAL,1332
3493,2020-07-15,ES,TOTAL,1139
3521,2020-07-16,ES,TOTAL,1766
3549,2020-07-17,ES,TOTAL,1345
3577,2020-07-18,ES,TOTAL,668
3605,2020-07-19,ES,TOTAL,478
3633,2020-07-20,ES,TOTAL,1094
27,2020-03-07,DF,TOTAL,1
34,2020-03-08,DF,TOTAL,0
42,2020-03-09,DF,TOTAL,0
50,2020-03-10,DF,TOTAL,0
59,2020-03-11,DF,TOTAL,1
68,2020-03-12,DF,TOTAL,0
83,2020-03-13,DF,TOTAL,0
98,2020-03-14,DF,TOTAL,6
115,2020-03-15,DF,TOTAL,6
133,2020-03-16,DF,TOTAL,5
152,2020-03-17,DF,TOTAL,3
171,2020-03-18,DF,TOTAL,12
193,2020-03-19,DF,TOTAL,8
217,2020-03-20,DF,TOTAL,45
244,2020-03-21,DF,TOTAL,21
272,2020-03-22,DF,TOTAL,9
300,2020-03-23,DF,TOTAL,21
328,2020-03-24,DF,TOTAL,23
356,2020-03-25,DF,TOTAL,34
384,2020-03-26,DF,TOTAL,6
412,2020-03-27,DF,TOTAL,40
440,2020-03-28,DF,TOTAL,19
468,2020-03-29,DF,TOTAL,38
496,2020-03-30,DF,TOTAL,14
524,2020-03-31,DF,TOTAL,21
552,2020-04-01,DF,TOTAL,37
580,2020-04-02,DF,TOTAL,30
608,2020-04-03,DF,TOTAL,19
636,2020-04-04,DF,TOTAL,37
664,2020-04-05,DF,TOTAL,12
692,2020-04-06,DF,TOTAL,17
720,2020-04-07,DF,TOTAL,18
748,2020-04-08,DF,TOTAL,6
776,2020-04-09,DF,TOTAL,18
804,2020-04-10,DF,TOTAL,29
832,2020-04-11,DF,TOTAL,36
860,2020-04-12,DF,TOTAL,26
888,2020-04-13,DF,TOTAL,23
916,2020-04-14,DF,TOTAL,10
944,2020-04-15,DF,TOTAL,37
972,2020-04-16,DF,TOTAL,39
1000,2020-04-17,DF,TOTAL,29
1028,2020-04-18,DF,TOTAL,40
1056,2020-04-19,DF,TOTAL,64
1084,2020-04-20,DF,TOTAL,15
1112,2020-04-21,DF,TOTAL,38
1140,2020-04-22,DF,TOTAL,46
1168,2020-04-23,DF,TOTAL,9
1196,2020-04-24,DF,TOTAL,44
1224,2020-04-25,DF,TOTAL,8
1252,2020-04-26,DF,TOTAL,105
1280,2020-04-27,DF,TOTAL,64
1308,2020-04-28,DF,TOTAL,41
1336,2020-04-29,DF,TOTAL,83
1364,2020-04-30,DF,TOTAL,110
1392,2020-05-01,DF,TOTAL,123
1420,2020-05-02,DF,TOTAL,59
1448,2020-05-03,DF,TOTAL,115
1476,2020-05-04,DF,TOTAL,73
1504,2020-05-05,DF,TOTAL,44
1532,2020-05-06,DF,TOTAL,209
1560,2020-05-07,DF,TOTAL,212
1588,2020-05-08,DF,TOTAL,184
1616,2020-05-09,DF,TOTAL,134
1644,2020-05-10,DF,TOTAL,106
1672,2020-05-11,DF,TOTAL,117
1700,2020-05-12,DF,TOTAL,180
1728,2020-05-13,DF,TOTAL,213
1756,2020-05-14,DF,TOTAL,224
1784,2020-05-15,DF,TOTAL,371
1812,2020-05-16,DF,TOTAL,353
1840,2020-05-17,DF,TOTAL,228
1868,2020-05-18,DF,TOTAL,251
1896,2020-05-19,DF,TOTAL,234
1924,2020-05-20,DF,TOTAL,418
1952,2020-05-21,DF,TOTAL,271
1980,2020-05-22,DF,TOTAL,406
2008,2020-05-23,DF,TOTAL,303
2036,2020-05-24,DF,TOTAL,387
2064,2020-05-25,DF,TOTAL,292
2092,2020-05-26,DF,TOTAL,280
2120,2020-05-27,DF,TOTAL,551
2148,2020-05-28,DF,TOTAL,539
2176,2020-05-29,DF,TOTAL,422
2204,2020-05-30,DF,TOTAL,752
2232,2020-05-31,DF,TOTAL,306
2260,2020-06-01,DF,TOTAL,730
2288,2020-06-02,DF,TOTAL,746
2316,2020-06-03,DF,TOTAL,764
2344,2020-06-04,DF,TOTAL,903
2372,2020-06-05,DF,TOTAL,1285
2400,2020-06-06,DF,TOTAL,1642
2428,2020-06-07,DF,TOTAL,773
2456,2020-06-08,DF,TOTAL,325
2484,2020-06-09,DF,TOTAL,1142
2512,2020-06-10,DF,TOTAL,1343
2540,2020-06-11,DF,TOTAL,1074
2568,2020-06-12,DF,TOTAL,889
2596,2020-06-13,DF,TOTAL,563
2624,2020-06-14,DF,TOTAL,912
2652,2020-06-15,DF,TOTAL,813
2680,2020-06-16,DF,TOTAL,1696
2708,2020-06-17,DF,TOTAL,1760
2736,2020-06-18,DF,TOTAL,1381
2764,2020-06-19,DF,TOTAL,2381
2792,2020-06-20,DF,TOTAL,1336
2820,2020-06-21,DF,TOTAL,989
2848,2020-06-22,DF,TOTAL,921
2876,2020-06-23,DF,TOTAL,1220
2904,2020-06-24,DF,TOTAL,1886
2932,2020-06-25,DF,TOTAL,1617
2960,2020-06-26,DF,TOTAL,2455
2988,2020-06-27,DF,TOTAL,1440
3016,2020-06-28,DF,TOTAL,2139
3044,2020-06-29,DF,TOTAL,2166
3072,2020-06-30,DF,TOTAL,2147
3100,2020-07-01,DF,TOTAL,1458
3128,2020-07-02,DF,TOTAL,1605
3156,2020-07-03,DF,TOTAL,1715
3184,2020-07-04,DF,TOTAL,1764
3212,2020-07-05,DF,TOTAL,2094
3240,2020-07-06,DF,TOTAL,2529
3268,2020-07-07,DF,TOTAL,2311
3296,2020-07-08,DF,TOTAL,1620
3324,2020-07-09,DF,TOTAL,1363
3352,2020-07-10,DF,TOTAL,1620
3380,2020-07-11,DF,TOTAL,1109
3408,2020-07-12,DF,TOTAL,2306
3436,2020-07-13,DF,TOTAL,1572
3464,2020-07-14,DF,TOTAL,1370
3492,2020-07-15,DF,TOTAL,1725
3520,2020-07-16,DF,TOTAL,2242
3548,2020-07-17,DF,TOTAL,1779
3576,2020-07-18,DF,TOTAL,1763
3604,2020-07-19,DF,TOTAL,1249
3632,2020-07-20,DF,TOTAL,1875
32,2020-03-08,AL,TOTAL,1
40,2020-03-09,AL,TOTAL,0
48,2020-03-10,AL,TOTAL,0
57,2020-03-11,AL,TOTAL,0
66,2020-03-12,AL,TOTAL,0
80,2020-03-13,AL,TOTAL,0
95,2020-03-14,AL,TOTAL,0
112,2020-03-15,AL,TOTAL,0
129,2020-03-16,AL,TOTAL,0
148,2020-03-17,AL,TOTAL,0
167,2020-03-18,AL,TOTAL,0
189,2020-03-19,AL,TOTAL,3
212,2020-03-20,AL,TOTAL,2
239,2020-03-21,AL,TOTAL,1
267,2020-03-22,AL,TOTAL,0
295,2020-03-23,AL,TOTAL,1
323,2020-03-24,AL,TOTAL,2
351,2020-03-25,AL,TOTAL,1
379,2020-03-26,AL,TOTAL,0
407,2020-03-27,AL,TOTAL,1
435,2020-03-28,AL,TOTAL,2
463,2020-03-29,AL,TOTAL,3
491,2020-03-30,AL,TOTAL,0
519,2020-03-31,AL,TOTAL,1
547,2020-04-01,AL,TOTAL,0
575,2020-04-02,AL,TOTAL,0
603,2020-04-03,AL,TOTAL,5
631,2020-04-04,AL,TOTAL,0
659,2020-04-05,AL,TOTAL,5
687,2020-04-06,AL,TOTAL,3
715,2020-04-07,AL,TOTAL,3
743,2020-04-08,AL,TOTAL,3
771,2020-04-09,AL,TOTAL,0
799,2020-04-10,AL,TOTAL,8
827,2020-04-11,AL,TOTAL,3
855,2020-04-12,AL,TOTAL,0
883,2020-04-13,AL,TOTAL,10
911,2020-04-14,AL,TOTAL,14
939,2020-04-15,AL,TOTAL,11
967,2020-04-16,AL,TOTAL,6
995,2020-04-17,AL,TOTAL,21
1023,2020-04-18,AL,TOTAL,22
1051,2020-04-19,AL,TOTAL,27
1079,2020-04-20,AL,TOTAL,12
1107,2020-04-21,AL,TOTAL,39
1135,2020-04-22,AL,TOTAL,33
1163,2020-04-23,AL,TOTAL,81
1191,2020-04-24,AL,TOTAL,89
1219,2020-04-25,AL,TOTAL,88
1247,2020-04-26,AL,TOTAL,59
1275,2020-04-27,AL,TOTAL,83
1303,2020-04-28,AL,TOTAL,134
1331,2020-04-29,AL,TOTAL,180
1359,2020-04-30,AL,TOTAL,88
1387,2020-05-01,AL,TOTAL,181
1415,2020-05-02,AL,TOTAL,146
1443,2020-05-03,AL,TOTAL,69
1471,2020-05-04,AL,TOTAL,97
1499,2020-05-05,AL,TOTAL,68
1527,2020-05-06,AL,TOTAL,97
1555,2020-05-07,AL,TOTAL,164
1583,2020-05-08,AL,TOTAL,166
1611,2020-05-09,AL,TOTAL,139
1639,2020-05-10,AL,TOTAL,86
1667,2020-05-11,AL,TOTAL,85
1695,2020-05-12,AL,TOTAL,237
1723,2020-05-13,AL,TOTAL,181
1751,2020-05-14,AL,TOTAL,211
1779,2020-05-15,AL,TOTAL,240
1807,2020-05-16,AL,TOTAL,381
1835,2020-05-17,AL,TOTAL,223
1863,2020-05-18,AL,TOTAL,215
1891,2020-05-19,AL,TOTAL,288
1919,2020-05-20,AL,TOTAL,118
1947,2020-05-21,AL,TOTAL,479
1975,2020-05-22,AL,TOTAL,386
2003,2020-05-23,AL,TOTAL,328
2031,2020-05-24,AL,TOTAL,584
2059,2020-05-25,AL,TOTAL,468
2087,2020-05-26,AL,TOTAL,376
2115,2020-05-27,AL,TOTAL,522
2143,2020-05-28,AL,TOTAL,476
2171,2020-05-29,AL,TOTAL,563
2199,2020-05-30,AL,TOTAL,604
2227,2020-05-31,AL,TOTAL,1065
2255,2020-06-01,AL,TOTAL,549
2283,2020-06-02,AL,TOTAL,722
2311,2020-06-03,AL,TOTAL,848
2339,2020-06-04,AL,TOTAL,690
2367,2020-06-05,AL,TOTAL,842
2395,2020-06-06,AL,TOTAL,879
2423,2020-06-07,AL,TOTAL,889
2451,2020-06-08,AL,TOTAL,633
2479,2020-06-09,AL,TOTAL,853
2507,2020-06-10,AL,TOTAL,983
2535,2020-06-11,AL,TOTAL,1024
2563,2020-06-12,AL,TOTAL,831
2591,2020-06-13,AL,TOTAL,856
2619,2020-06-14,AL,TOTAL,1312
2647,2020-06-15,AL,TOTAL,763
2675,2020-06-16,AL,TOTAL,670
2703,2020-06-17,AL,TOTAL,1235
2731,2020-06-18,AL,TOTAL,766
2759,2020-06-19,AL,TOTAL,1273
2787,2020-06-20,AL,TOTAL,792
2815,2020-06-21,AL,TOTAL,959
2843,2020-06-22,AL,TOTAL,738
2871,2020-06-23,AL,TOTAL,853
2899,2020-06-24,AL,TOTAL,982
2927,2020-06-25,AL,TOTAL,835
2955,2020-06-26,AL,TOTAL,799
2983,2020-06-27,AL,TOTAL,657
3011,2020-06-28,AL,TOTAL,791
3039,2020-06-29,AL,TOTAL,805
3067,2020-06-30,AL,TOTAL,845
3095,2020-07-01,AL,TOTAL,857
3123,2020-07-02,AL,TOTAL,509
3151,2020-07-03,AL,TOTAL,1076
3179,2020-07-04,AL,TOTAL,851
3207,2020-07-05,AL,TOTAL,680
3235,2020-07-06,AL,TOTAL,634
3263,2020-07-07,AL,TOTAL,955
3291,2020-07-08,AL,TOTAL,798
3319,2020-07-09,AL,TOTAL,869
3347,2020-07-10,AL,TOTAL,768
3375,2020-07-11,AL,TOTAL,674
3403,2020-07-12,AL,TOTAL,697
3431,2020-07-13,AL,TOTAL,966
3459,2020-07-14,AL,TOTAL,709
3487,2020-07-15,AL,TOTAL,859
3515,2020-07-16,AL,TOTAL,870
3543,2020-07-17,AL,TOTAL,519
3571,2020-07-18,AL,TOTAL,330
3599,2020-07-19,AL,TOTAL,496
3627,2020-07-20,AL,TOTAL,228
36,2020-03-08,MG,TOTAL,1
44,2020-03-09,MG,TOTAL,0
52,2020-03-10,MG,TOTAL,0
61,2020-03-11,MG,TOTAL,0
71,2020-03-12,MG,TOTAL,1
86,2020-03-13,MG,TOTAL,0
101,2020-03-14,MG,TOTAL,2
118,2020-03-15,MG,TOTAL,0
136,2020-03-16,MG,TOTAL,2
155,2020-03-17,MG,TOTAL,8
174,2020-03-18,MG,TOTAL,5
196,2020-03-19,MG,TOTAL,10
221,2020-03-20,MG,TOTAL,9
248,2020-03-21,MG,TOTAL,17
276,2020-03-22,MG,TOTAL,28
304,2020-03-23,MG,TOTAL,45
332,2020-03-24,MG,TOTAL,2
360,2020-03-25,MG,TOTAL,3
388,2020-03-26,MG,TOTAL,20
416,2020-03-27,MG,TOTAL,36
444,2020-03-28,MG,TOTAL,16
472,2020-03-29,MG,TOTAL,26
500,2020-03-30,MG,TOTAL,30
528,2020-03-31,MG,TOTAL,14
556,2020-04-01,MG,TOTAL,39
584,2020-04-02,MG,TOTAL,56
612,2020-04-03,MG,TOTAL,27
640,2020-04-04,MG,TOTAL,33
668,2020-04-05,MG,TOTAL,68
696,2020-04-06,MG,TOTAL,27
724,2020-04-07,MG,TOTAL,34
752,2020-04-08,MG,TOTAL,55
780,2020-04-09,MG,TOTAL,41
808,2020-04-10,MG,TOTAL,43
836,2020-04-11,MG,TOTAL,52
864,2020-04-12,MG,TOTAL,56
892,2020-04-13,MG,TOTAL,9
920,2020-04-14,MG,TOTAL,69
948,2020-04-15,MG,TOTAL,19
976,2020-04-16,MG,TOTAL,55
1004,2020-04-17,MG,TOTAL,63
1032,2020-04-18,MG,TOTAL,56
1060,2020-04-19,MG,TOTAL,77
1088,2020-04-20,MG,TOTAL,35
1116,2020-04-21,MG,TOTAL,41
1144,2020-04-22,MG,TOTAL,53
1172,2020-04-23,MG,TOTAL,25
1200,2020-04-24,MG,TOTAL,111
1228,2020-04-25,MG,TOTAL,62
1256,2020-04-26,MG,TOTAL,67
1284,2020-04-27,MG,TOTAL,38
1312,2020-04-28,MG,TOTAL,63
1340,2020-04-29,MG,TOTAL,109
1368,2020-04-30,MG,TOTAL,69
1396,2020-05-01,MG,TOTAL,108
1424,2020-05-02,MG,TOTAL,88
1452,2020-05-03,MG,TOTAL,95
1480,2020-05-04,MG,TOTAL,229
1508,2020-05-05,MG,TOTAL,105
1536,2020-05-06,MG,TOTAL,153
1564,2020-05-07,MG,TOTAL,165
1592,2020-05-08,MG,TOTAL,173
1620,2020-05-09,MG,TOTAL,180
1648,2020-05-10,MG,TOTAL,114
1676,2020-05-11,MG,TOTAL,83
1704,2020-05-12,MG,TOTAL,115
1732,2020-05-13,MG,TOTAL,298
1760,2020-05-14,MG,TOTAL,217
1788,2020-05-15,MG,TOTAL,246
1816,2020-05-16,MG,TOTAL,278
1844,2020-05-17,MG,TOTAL,137
1872,2020-05-18,MG,TOTAL,84
1900,2020-05-19,MG,TOTAL,282
1928,2020-05-20,MG,TOTAL,309
1956,2020-05-21,MG,TOTAL,310
1984,2020-05-22,MG,TOTAL,399
2012,2020-05-23,MG,TOTAL,343
2040,2020-05-24,MG,TOTAL,330
2068,2020-05-25,MG,TOTAL,294
2096,2020-05-26,MG,TOTAL,554
2124,2020-05-27,MG,TOTAL,495
2152,2020-05-28,MG,TOTAL,675
2180,2020-05-29,MG,TOTAL,546
2208,2020-05-30,MG,TOTAL,398
2236,2020-05-31,MG,TOTAL,834
2264,2020-06-01,MG,TOTAL,206
2292,2020-06-02,MG,TOTAL,269
2320,2020-06-03,MG,TOTAL,1071
2348,2020-06-04,MG,TOTAL,1024
2376,2020-06-05,MG,TOTAL,961
2404,2020-06-06,MG,TOTAL,944
2432,2020-06-07,MG,TOTAL,764
2460,2020-06-08,MG,TOTAL,180
2488,2020-06-09,MG,TOTAL,219
2516,2020-06-10,MG,TOTAL,1399
2544,2020-06-11,MG,TOTAL,947
2572,2020-06-12,MG,TOTAL,1658
2600,2020-06-13,MG,TOTAL,508
2628,2020-06-14,MG,TOTAL,767
2656,2020-06-15,MG,TOTAL,347
2684,2020-06-16,MG,TOTAL,296
2712,2020-06-17,MG,TOTAL,1323
2740,2020-06-18,MG,TOTAL,1559
2768,2020-06-19,MG,TOTAL,1146
2796,2020-06-20,MG,TOTAL,1253
2824,2020-06-21,MG,TOTAL,336
2852,2020-06-22,MG,TOTAL,1277
2880,2020-06-23,MG,TOTAL,979
2908,2020-06-24,MG,TOTAL,1446
2936,2020-06-25,MG,TOTAL,1426
2964,2020-06-26,MG,TOTAL,6122
2992,2020-06-27,MG,TOTAL,2075
3020,2020-06-28,MG,TOTAL,1775
3048,2020-06-29,MG,TOTAL,1123
3076,2020-06-30,MG,TOTAL,1137
3104,2020-07-01,MG,TOTAL,2583
3132,2020-07-02,MG,TOTAL,3123
3160,2020-07-03,MG,TOTAL,2644
3188,2020-07-04,MG,TOTAL,2607
3216,2020-07-05,MG,TOTAL,2325
3244,2020-07-06,MG,TOTAL,1343
3272,2020-07-07,MG,TOTAL,1271
3300,2020-07-08,MG,TOTAL,3138
3328,2020-07-09,MG,TOTAL,2829
3356,2020-07-10,MG,TOTAL,3222
3384,2020-07-11,MG,TOTAL,3727
3412,2020-07-12,MG,TOTAL,2038
3440,2020-07-13,MG,TOTAL,971
3468,2020-07-14,MG,TOTAL,1821
3496,2020-07-15,MG,TOTAL,3367
3524,2020-07-16,MG,TOTAL,2460
3552,2020-07-17,MG,TOTAL,2801
3580,2020-07-18,MG,TOTAL,3604
3608,2020-07-19,MG,TOTAL,2097
3636,2020-07-20,MG,TOTAL,1160
54,2020-03-10,RS,TOTAL,1
63,2020-03-11,RS,TOTAL,1
76,2020-03-12,RS,TOTAL,2
91,2020-03-13,RS,TOTAL,0
107,2020-03-14,RS,TOTAL,2
124,2020-03-15,RS,TOTAL,0
142,2020-03-16,RS,TOTAL,2
161,2020-03-17,RS,TOTAL,2
182,2020-03-18,RS,TOTAL,9
205,2020-03-19,RS,TOTAL,12
232,2020-03-20,RS,TOTAL,12
260,2020-03-21,RS,TOTAL,26
288,2020-03-22,RS,TOTAL,8
316,2020-03-23,RS,TOTAL,19
344,2020-03-24,RS,TOTAL,16
372,2020-03-25,RS,TOTAL,50
400,2020-03-26,RS,TOTAL,28
428,2020-03-27,RS,TOTAL,7
456,2020-03-28,RS,TOTAL,3
484,2020-03-29,RS,TOTAL,30
512,2020-03-30,RS,TOTAL,24
540,2020-03-31,RS,TOTAL,51
568,2020-04-01,RS,TOTAL,11
596,2020-04-02,RS,TOTAL,70
624,2020-04-03,RS,TOTAL,24
652,2020-04-04,RS,TOTAL,8
680,2020-04-05,RS,TOTAL,50
708,2020-04-06,RS,TOTAL,33
736,2020-04-07,RS,TOTAL,54
764,2020-04-08,RS,TOTAL,26
792,2020-04-09,RS,TOTAL,55
820,2020-04-10,RS,TOTAL,4
848,2020-04-11,RS,TOTAL,13
876,2020-04-12,RS,TOTAL,11
904,2020-04-13,RS,TOTAL,21
932,2020-04-14,RS,TOTAL,35
960,2020-04-15,RS,TOTAL,42
988,2020-04-16,RS,TOTAL,30
1016,2020-04-17,RS,TOTAL,39
1044,2020-04-18,RS,TOTAL,23
1072,2020-04-19,RS,TOTAL,15
1100,2020-04-20,RS,TOTAL,35
1128,2020-04-21,RS,TOTAL,14
